nominal;data;curs;cdx
1000;30.11.2012;76.7206;Армянскийдрам
1000;29.11.2012;76.8150;Армянскийдрам
1000;28.11.2012;76.2094;Армянскийдрам
1000;27.11.2012;76.3290;Армянскийдрам
1000;24.11.2012;76.6810;Армянскийдрам
1000;23.11.2012;76.7303;Армянскийдрам
1000;22.11.2012;77.1087;Армянскийдрам
1000;21.11.2012;77.2145;Армянскийдрам
1000;20.11.2012;77.8076;Армянскийдрам
1000;17.11.2012;77.8366;Армянскийдрам
1000;16.11.2012;77.7715;Армянскийдрам
1000;15.11.2012;77.4767;Армянскийдрам
1000;14.11.2012;77.3571;Армянскийдрам
1000;13.11.2012;77.1802;Армянскийдрам
1000;10.11.2012;77.5768;Армянскийдрам
1000;09.11.2012;77.6222;Армянскийдрам
1000;08.11.2012;77.1017;Армянскийдрам
1000;07.11.2012;77.6342;Армянскийдрам
1000;03.11.2012;77.2948;Армянскийдрам
1000;02.11.2012;77.3529;Армянскийдрам
1000;01.11.2012;77.2766;Армянскийдрам
1000;31.10.2012;77.6483;Армянскийдрам
1000;30.10.2012;77.4318;Армянскийдрам
1000;27.10.2012;77.6755;Армянскийдрам
1000;26.10.2012;77.1602;Армянскийдрам
1000;25.10.2012;77.1983;Армянскийдрам
1000;24.10.2012;76.6431;Армянскийдрам
1000;23.10.2012;76.1291;Армянскийдрам
1000;20.10.2012;75.9120;Армянскийдрам
1000;19.10.2012;75.7571;Армянскийдрам
1000;18.10.2012;75.7599;Армянскийдрам
1000;17.10.2012;75.8097;Армянскийдрам
1000;16.10.2012;76.0810;Армянскийдрам
1000;13.10.2012;76.1027;Армянскийдрам
1000;12.10.2012;76.6708;Армянскийдрам
1000;11.10.2012;76.3812;Армянскийдрам
1000;10.10.2012;76.1307;Армянскийдрам
1000;09.10.2012;76.0776;Армянскийдрам
1000;06.10.2012;75.8247;Армянскийдрам
1000;05.10.2012;76.1836;Армянскийдрам
1000;04.10.2012;76.3633;Армянскийдрам
1000;03.10.2012;76.2645;Армянскийдрам
1000;02.10.2012;77.0747;Армянскийдрам
1000;29.09.2012;76.1500;Армянскийдрам
1000;28.09.2012;76.9300;Армянскийдрам
1000;27.09.2012;76.9965;Армянскийдрам
1000;26.09.2012;76.4682;Армянскийдрам
1000;25.09.2012;76.6903;Армянскийдрам
1000;22.09.2012;76.4827;Армянскийдрам
1000;21.09.2012;77.6295;Армянскийдрам
1000;20.09.2012;75.5993;Армянскийдрам
1000;19.09.2012;75.6387;Армянскийдрам
1000;18.09.2012;74.9215;Армянскийдрам
1000;15.09.2012;75.4421;Армянскийдрам
1000;14.09.2012;76.7707;Армянскийдрам
1000;13.09.2012;76.6821;Армянскийдрам
1000;12.09.2012;77.1282;Армянскийдрам
1000;11.09.2012;76.9021;Армянскийдрам
1000;08.09.2012;77.6102;Армянскийдрам
1000;07.09.2012;78.0601;Армянскийдрам
1000;06.09.2012;79.3663;Армянскийдрам
1000;05.09.2012;78.6793;Армянскийдрам
1000;04.09.2012;79.3079;Армянскийдрам
1000;01.09.2012;79.8208;Армянскийдрам
1000;31.08.2012;78.8606;Армянскийдрам
1000;30.08.2012;78.3741;Армянскийдрам
1000;29.08.2012;78.1888;Армянскийдрам
1000;28.08.2012;77.8274;Армянскийдрам
1000;25.08.2012;77.7273;Армянскийдрам
1000;24.08.2012;77.4172;Армянскийдрам
1000;23.08.2012;77.4801;Армянскийдрам
1000;22.08.2012;77.7630;Армянскийдрам
1000;21.08.2012;77.8990;Армянскийдрам
1000;18.08.2012;77.3922;Армянскийдрам
1000;17.08.2012;77.6182;Армянскийдрам
1000;16.08.2012;77.4075;Армянскийдрам
1000;15.08.2012;77.1211;Армянскийдрам
1000;14.08.2012;76.8432;Армянскийдрам
1000;11.08.2012;76.9075;Армянскийдрам
1000;10.08.2012;75.9028;Армянскийдрам
1000;09.08.2012;76.3631;Армянскийдрам
1000;08.08.2012;76.5765;Армянскийдрам
1000;07.08.2012;77.5367;Армянскийдрам
1000;04.08.2012;79.4532;Армянскийдрам
1000;03.08.2012;79.3553;Армянскийдрам
1000;02.08.2012;79.1486;Армянскийдрам
1000;01.08.2012;79.0326;Армянскийдрам
1000;31.07.2012;78.9892;Армянскийдрам
1000;28.07.2012;78.2821;Армянскийдрам
1000;27.07.2012;79.2768;Армянскийдрам
1000;26.07.2012;80.6994;Армянскийдрам
1000;25.07.2012;79.3011;Армянскийдрам
1000;24.07.2012;78.6780;Армянскийдрам
1000;21.07.2012;77.5037;Армянскийдрам
1000;20.07.2012;77.8553;Армянскийдрам
1000;19.07.2012;78.7463;Армянскийдрам
1000;18.07.2012;78.9684;Армянскийдрам
1000;17.07.2012;79.2729;Армянскийдрам
1000;14.07.2012;79.4623;Армянскийдрам
1000;13.07.2012;79.1238;Армянскийдрам
1000;12.07.2012;79.1041;Армянскийдрам
1000;11.07.2012;78.9830;Армянскийдрам
1000;10.07.2012;78.7368;Армянскийдрам
1000;07.07.2012;77.9546;Армянскийдрам
1000;06.07.2012;77.5931;Армянскийдрам
1000;05.07.2012;76.8652;Армянскийдрам
1000;04.07.2012;77.5153;Армянскийдрам
1000;03.07.2012;77.8199;Армянскийдрам
1000;30.06.2012;78.5093;Армянскийдрам
1000;29.06.2012;78.8067;Армянскийдрам
1000;28.06.2012;78.7492;Армянскийдрам
1000;27.06.2012;79.5044;Армянскийдрам
1000;26.06.2012;79.1630;Армянскийдрам
1000;23.06.2012;80.0456;Армянскийдрам
1000;22.06.2012;78.7682;Армянскийдрам
1000;21.06.2012;78.0711;Армянскийдрам
1000;20.06.2012;78.2948;Армянскийдрам
1000;19.06.2012;77.4253;Армянскийдрам
1000;16.06.2012;77.8714;Армянскийдрам
1000;15.06.2012;78.3091;Армянскийдрам
1000;14.06.2012;79.3530;Армянскийдрам
1000;10.06.2012;79.0448;Армянскийдрам
1000;09.06.2012;79.3595;Армянскийдрам
1000;08.06.2012;77.8530;Армянскийдрам
1000;07.06.2012;79.1047;Армянскийдрам
1000;06.06.2012;81.1243;Армянскийдрам
1000;05.06.2012;83.8928;Армянскийдрам
1000;02.06.2012;82.9973;Армянскийдрам
1000;01.06.2012;81.1270;Армянскийдрам
1000;31.05.2012;79.9776;Армянскийдрам
1000;30.05.2012;78.7387;Армянскийдрам
1000;29.05.2012;78.1031;Армянскийдрам
1000;26.05.2012;77.8363;Армянскийдрам
1000;25.05.2012;78.2790;Армянскийдрам
1000;24.05.2012;78.1333;Армянскийдрам
1000;23.05.2012;77.2746;Армянскийдрам
1000;22.05.2012;77.8955;Армянскийдрам
1000;19.05.2012;78.9242;Армянскийдрам
1000;18.05.2012;77.9388;Армянскийдрам
1000;17.05.2012;77.8042;Армянскийдрам
1000;16.05.2012;76.4941;Армянскийдрам
1000;15.05.2012;76.6208;Армянскийдрам
1000;13.05.2012;76.6945;Армянскийдрам
1000;12.05.2012;76.8249;Армянскийдрам
1000;11.05.2012;76.7194;Армянскийдрам
1000;06.05.2012;75.9911;Армянскийдрам
1000;05.05.2012;75.4941;Армянскийдрам
1000;04.05.2012;75.1607;Армянскийдрам
1000;03.05.2012;74.9255;Армянскийдрам
1000;29.04.2012;74.8094;Армянскийдрам
1000;28.04.2012;75.0119;Армянскийдрам
1000;27.04.2012;74.5436;Армянскийдрам
1000;26.04.2012;74.6400;Армянскийдрам
1000;25.04.2012;75.0443;Армянскийдрам
1000;24.04.2012;75.1287;Армянскийдрам
1000;21.04.2012;75.1181;Армянскийдрам
1000;20.04.2012;74.9992;Армянскийдрам
1000;19.04.2012;75.1536;Армянскийдрам
1000;18.04.2012;75.5078;Армянскийдрам
1000;17.04.2012;75.8252;Армянскийдрам
1000;14.04.2012;75.1814;Армянскийдрам
1000;13.04.2012;75.4311;Армянскийдрам
1000;12.04.2012;76.0773;Армянскийдрам
1000;11.04.2012;75.6983;Армянскийдрам
1000;10.04.2012;75.6981;Армянскийдрам
1000;07.04.2012;75.3468;Армянскийдрам
1000;06.04.2012;75.2693;Армянскийдрам
1000;05.04.2012;75.2647;Армянскийдрам
1000;04.04.2012;74.8261;Армянскийдрам
1000;03.04.2012;75.0106;Армянскийдрам
1000;31.03.2012;75.0082;Армянскийдрам
1000;30.03.2012;75.0424;Армянскийдрам
1000;29.03.2012;74.5279;Армянскийдрам
1000;28.03.2012;74.3178;Армянскийдрам
1000;27.03.2012;75.2409;Армянскийдрам
1000;24.03.2012;75.8808;Армянскийдрам
1000;23.03.2012;75.3729;Армянскийдрам
1000;22.03.2012;75.2781;Армянскийдрам
1000;21.03.2012;75.0713;Армянскийдрам
1000;20.03.2012;75.2185;Армянскийдрам
1000;17.03.2012;75.4699;Армянскийдрам
1000;16.03.2012;75.9735;Армянскийдрам
1000;15.03.2012;75.6731;Армянскийдрам
1000;14.03.2012;75.6644;Армянскийдрам
1000;13.03.2012;76.0682;Армянскийдрам
1000;12.03.2012;75.7451;Армянскийдрам
1000;08.03.2012;76.2522;Армянскийдрам
1000;07.03.2012;75.7090;Армянскийдрам
1000;06.03.2012;75.2936;Армянскийдрам
1000;03.03.2012;75.3111;Армянскийдрам
1000;02.03.2012;75.2928;Армянскийдрам
1000;01.03.2012;74.6152;Армянскийдрам
1000;29.02.2012;74.4224;Армянскийдрам
1000;28.02.2012;74.9714;Армянскийдрам
1000;25.02.2012;75.7044;Армянскийдрам
1000;23.02.2012;76.5275;Армянскийдрам
1000;22.02.2012;76.5542;Армянскийдрам
1000;21.02.2012;76.5566;Армянскийдрам
1000;18.02.2012;77.1162;Армянскийдрам
1000;17.02.2012;77.5605;Армянскийдрам
1000;16.02.2012;76.9769;Армянскийдрам
1000;15.02.2012;77.4435;Армянскийдрам
1000;14.02.2012;76.9300;Армянскийдрам
1000;11.02.2012;76.9429;Армянскийдрам
1000;10.02.2012;76.3951;Армянскийдрам
1000;09.02.2012;76.4299;Армянскийдрам
1000;08.02.2012;77.4443;Армянскийдрам
1000;07.02.2012;77.7682;Армянскийдрам
1000;04.02.2012;77.8340;Армянскийдрам
1000;03.02.2012;77.9987;Армянскийдрам
1000;02.02.2012;78.2669;Армянскийдрам
1000;01.02.2012;78.3284;Армянскийдрам
1000;31.01.2012;78.1588;Армянскийдрам
1000;28.01.2012;78.1534;Армянскийдрам
1000;27.01.2012;78.1467;Армянскийдрам
1000;26.01.2012;79.0896;Армянскийдрам
1000;25.01.2012;79.4728;Армянскийдрам
1000;24.01.2012;80.6499;Армянскийдрам
1000;21.01.2012;80.5351;Армянскийдрам
1000;20.01.2012;81.0237;Армянскийдрам
1000;19.01.2012;81.4008;Армянскийдрам
1000;18.01.2012;81.0913;Армянскийдрам
1000;17.01.2012;82.0936;Армянскийдрам
1000;14.01.2012;81.1902;Армянскийдрам
1000;13.01.2012;81.5462;Армянскийдрам
1000;12.01.2012;81.7770;Армянскийдрам
1000;11.01.2012;82.8944;Армянскийдрам
1000;31.12.2011;83.7350;Армянскийдрам
1000;30.12.2011;83.2762;Армянскийдрам
1000;29.12.2011;82.0892;Армянскийдрам
1000;28.12.2011;80.8445;Армянскийдрам
1000;27.12.2011;81.2135;Армянскийдрам
1000;24.12.2011;81.8259;Армянскийдрам
1000;23.12.2011;82.6267;Армянскийдрам
1000;22.12.2011;83.2621;Армянскийдрам
1000;21.12.2011;83.9055;Армянскийдрам
1000;20.12.2011;83.8542;Армянскийдрам
1000;17.12.2011;83.1678;Армянскийдрам
1000;16.12.2011;83.4966;Армянскийдрам
1000;15.12.2011;83.1558;Армянскийдрам
1000;14.12.2011;82.9068;Армянскийдрам
1000;13.12.2011;81.8057;Армянскийдрам
1000;10.12.2011;82.2112;Армянскийдрам
1000;09.12.2011;81.3302;Армянскийдрам
1000;08.12.2011;81.0213;Армянскийдрам
1000;07.12.2011;81.1020;Армянскийдрам
1000;06.12.2011;81.0670;Армянскийдрам
1000;03.12.2011;80.8129;Армянскийдрам
1000;02.12.2011;80.9144;Армянскийдрам
1000;01.12.2011;82.1992;Армянскийдрам
1000;30.11.2011;81.7796;Армянскийдрам
1000;29.11.2011;81.8013;Армянскийдрам
1000;26.11.2011;82.2365;Армянскийдрам
1000;25.11.2011;82.0796;Армянскийдрам
1000;24.11.2011;81.2846;Армянскийдрам
1000;23.11.2011;80.8885;Армянскийдрам
1000;22.11.2011;80.6492;Армянскийдрам
1000;19.11.2011;80.5182;Армянскийдрам
1000;18.11.2011;80.0357;Армянскийдрам
1000;17.11.2011;80.3169;Армянскийдрам
1000;16.11.2011;79.6364;Армянскийдрам
1000;15.11.2011;78.8857;Армянскийдрам
1000;12.11.2011;79.5005;Армянскийдрам
1000;11.11.2011;80.5363;Армянскийдрам
1000;10.11.2011;79.3236;Армянскийдрам
1000;09.11.2011;80.3726;Армянскийдрам
1000;08.11.2011;80.5518;Армянскийдрам
1000;04.11.2011;81.4896;Армянскийдрам
1000;03.11.2011;81.0647;Армянскийдрам
1000;02.11.2011;80.8570;Армянскийдрам
1000;01.11.2011;79.5892;Армянскийдрам
1000;29.10.2011;78.9900;Армянскийдрам
1000;28.10.2011;80.6456;Армянскийдрам
1000;27.10.2011;80.8815;Армянскийдрам
1000;26.10.2011;81.3256;Армянскийдрам
1000;25.10.2011;81.5921;Армянскийдрам
1000;22.10.2011;83.5629;Армянскийдрам
1000;21.10.2011;83.6768;Армянскийдрам
1000;20.10.2011;82.4685;Армянскийдрам
1000;19.10.2011;82.5851;Армянскийдрам
1000;18.10.2011;81.9653;Армянскийдрам
1000;15.10.2011;82.7959;Армянскийдрам
1000;14.10.2011;83.2037;Армянскийдрам
1000;13.10.2011;83.7736;Армянскийдрам
1000;12.10.2011;83.8053;Армянскийдрам
1000;11.10.2011;85.1319;Армянскийдрам
1000;08.10.2011;85.8680;Армянскийдрам
1000;07.10.2011;86.6893;Армянскийдрам
1000;06.10.2011;87.0331;Армянскийдрам
1000;05.10.2011;87.1464;Армянскийдрам
1000;04.10.2011;87.1364;Армянскийдрам
1000;01.10.2011;86.0858;Армянскийдрам
1000;30.09.2011;85.6858;Армянскийдрам
1000;29.09.2011;85.8785;Армянскийдрам
1000;28.09.2011;86.7297;Армянскийдрам
1000;27.09.2011;87.3806;Армянскийдрам
1000;24.09.2011;85.8511;Армянскийдрам
1000;23.09.2011;85.3225;Армянскийдрам
1000;22.09.2011;83.9898;Армянскийдрам
1000;21.09.2011;84.2139;Армянскийдрам
1000;20.09.2011;82.5348;Армянскийдрам
1000;17.09.2011;81.5295;Армянскийдрам
1000;16.09.2011;81.4531;Армянскийдрам
1000;15.09.2011;81.0796;Армянскийдрам
1000;14.09.2011;80.9308;Армянскийдрам
1000;13.09.2011;81.2424;Армянскийдрам
1000;10.09.2011;79.5989;Армянскийдрам
1000;09.09.2011;79.0925;Армянскийдрам
1000;08.09.2011;79.7041;Армянскийдрам
1000;07.09.2011;80.0289;Армянскийдрам
1000;06.09.2011;79.9553;Армянскийдрам
1000;03.09.2011;79.1837;Армянскийдрам
1000;02.09.2011;78.7223;Армянскийдрам
1000;01.09.2011;78.8223;Армянскийдрам
1000;31.08.2011;78.6292;Армянскийдрам
1000;30.08.2011;78.2311;Армянскийдрам
1000;27.08.2011;78.6695;Армянскийдрам
1000;26.08.2011;78.6989;Армянскийдрам
1000;25.08.2011;78.7567;Армянскийдрам
1000;24.08.2011;78.8956;Армянскийдрам
1000;23.08.2011;79.7153;Армянскийдрам
1000;20.08.2011;79.7572;Армянскийдрам
1000;19.08.2011;78.9932;Армянскийдрам
1000;18.08.2011;78.0984;Армянскийдрам
1000;17.08.2011;78.0508;Армянскийдрам
1000;16.08.2011;78.4707;Армянскийдрам
1000;13.08.2011;80.0685;Армянскийдрам
1000;12.08.2011;79.9918;Армянскийдрам
1000;11.08.2011;78.3073;Армянскийдрам
1000;10.08.2011;78.6015;Армянскийдрам
1000;09.08.2011;76.2084;Армянскийдрам
1000;06.08.2011;75.7200;Армянскийдрам
1000;05.08.2011;74.3973;Армянскийдрам
1000;04.08.2011;74.5480;Армянскийдрам
1000;03.08.2011;74.3230;Армянскийдрам
1000;02.08.2011;73.5348;Армянскийдрам
1000;30.07.2011;73.9602;Армянскийдрам
1000;29.07.2011;73.7226;Армянскийдрам
1000;28.07.2011;73.3304;Армянскийдрам
1000;27.07.2011;73.6032;Армянскийдрам
1000;26.07.2011;74.1251;Армянскийдрам
1000;23.07.2011;74.0599;Армянскийдрам
1000;22.07.2011;74.5705;Армянскийдрам
1000;21.07.2011;74.9408;Армянскийдрам
1000;20.07.2011;75.2184;Армянскийдрам
1000;19.07.2011;75.2906;Армянскийдрам
1000;16.07.2011;75.1575;Армянскийдрам
1000;15.07.2011;74.9793;Армянскийдрам
1000;14.07.2011;75.4995;Армянскийдрам
1000;13.07.2011;75.8429;Армянскийдрам
1000;12.07.2011;75.0405;Армянскийдрам
1000;09.07.2011;74.5170;Армянскийдрам
1000;08.07.2011;74.7770;Армянскийдрам
1000;07.07.2011;74.5242;Армянскийдрам
1000;06.07.2011;74.4481;Армянскийдрам
1000;05.07.2011;74.2918;Армянскийдрам
1000;02.07.2011;74.4251;Армянскийдрам
1000;01.07.2011;74.4759;Армянскийдрам
1000;30.06.2011;75.0188;Армянскийдрам
1000;29.06.2011;75.4448;Армянскийдрам
1000;28.06.2011;76.4092;Армянскийдрам
1000;25.06.2011;75.2585;Армянскийдрам
1000;24.06.2011;74.9681;Армянскийдрам
1000;23.06.2011;74.5384;Армянскийдрам
1000;22.06.2011;74.8478;Армянскийдрам
1000;21.06.2011;75.0921;Армянскийдрам
1000;18.06.2011;75.0907;Армянскийдрам
1000;17.06.2011;75.1233;Армянскийдрам
1000;16.06.2011;74.3142;Армянскийдрам
1000;15.06.2011;74.3214;Армянскийдрам
1000;11.06.2011;73.7643;Армянскийдрам
1000;10.06.2011;73.7280;Армянскийдрам
1000;09.06.2011;73.6785;Армянскийдрам
1000;08.06.2011;73.9359;Армянскийдрам
1000;07.06.2011;74.0179;Армянскийдрам
1000;04.06.2011;74.2841;Армянскийдрам
1000;03.06.2011;74.7286;Армянскийдрам
1000;02.06.2011;74.5322;Армянскийдрам
1000;01.06.2011;74.5650;Армянскийдрам
1000;31.05.2011;74.7995;Армянскийдрам
1000;28.05.2011;74.9276;Армянскийдрам
1000;27.05.2011;75.2245;Армянскийдрам
1000;26.05.2011;75.8945;Армянскийдрам
1000;25.05.2011;75.5801;Армянскийдрам
1000;24.05.2011;75.5278;Армянскийдрам
1000;21.05.2011;74.3891;Армянскийдрам
1000;20.05.2011;74.5125;Армянскийдрам
1000;19.05.2011;74.7411;Армянскийдрам
1000;18.05.2011;74.9306;Армянскийдрам
1000;17.05.2011;74.9420;Армянскийдрам
1000;14.05.2011;74.2164;Армянскийдрам
1000;13.05.2011;74.4762;Армянскийдрам
1000;12.05.2011;73.6277;Армянскийдрам
1000;11.05.2011;74.2558;Армянскийдрам
1000;07.05.2011;73.7202;Армянскийдрам
1000;06.05.2011;72.6516;Армянскийдрам
1000;05.05.2011;72.9314;Армянскийдрам
1000;04.05.2011;72.8442;Армянскийдрам
1000;30.04.2011;73.2903;Армянскийдрам
1000;29.04.2011;73.2783;Армянскийдрам
1000;28.04.2011;73.8558;Армянскийдрам
1000;27.04.2011;74.3408;Армянскийдрам
1000;26.04.2011;76.0147;Армянскийдрам
1000;23.04.2011;75.8713;Армянскийдрам
1000;22.04.2011;75.8718;Армянскийдрам
1000;21.04.2011;76.4310;Армянскийдрам
1000;20.04.2011;77.1794;Армянскийдрам
1000;19.04.2011;76.4796;Армянскийдрам
1000;16.04.2011;76.6360;Армянскийдрам
1000;15.04.2011;76.5475;Армянскийдрам
1000;14.04.2011;76.3462;Армянскийдрам
1000;13.04.2011;76.4307;Армянскийдрам
1000;12.04.2011;75.9696;Армянскийдрам
1000;09.04.2011;75.3917;Армянскийдрам
1000;08.04.2011;76.6561;Армянскийдрам
1000;07.04.2011;76.6229;Армянскийдрам
1000;06.04.2011;76.8807;Армянскийдрам
1000;05.04.2011;76.6536;Армянскийдрам
1000;02.04.2011;77.0357;Армянскийдрам
1000;01.04.2011;77.4371;Армянскийдрам
1000;31.03.2011;77.2003;Армянскийдрам
1000;30.03.2011;76.9684;Армянскийдрам
1000;29.03.2011;77.1514;Армянскийдрам
1000;26.03.2011;76.6428;Армянскийдрам
1000;25.03.2011;77.1780;Армянскийдрам
1000;24.03.2011;76.6125;Армянскийдрам
1000;23.03.2011;76.3038;Армянскийдрам
1000;22.03.2011;76.8767;Армянскийдрам
1000;19.03.2011;77.1715;Армянскийдрам
1000;18.03.2011;77.8921;Армянскийдрам
1000;17.03.2011;77.6645;Армянскийдрам
1000;16.03.2011;78.3267;Армянскийдрам
1000;15.03.2011;78.1568;Армянскийдрам
1000;12.03.2011;78.0687;Армянскийдрам
1000;11.03.2011;77.5340;Армянскийдрам
1000;10.03.2011;77.1493;Армянскийдрам
1000;06.03.2011;77.0772;Армянскийдрам
1000;05.03.2011;76.8589;Армянскийдрам
1000;04.03.2011;77.2264;Армянскийдрам
1000;03.03.2011;78.0578;Армянскийдрам
1000;02.03.2011;78.4636;Армянскийдрам
1000;01.03.2011;79.4360;Армянскийдрам
1000;26.02.2011;79.5396;Армянскийдрам
1000;25.02.2011;80.1459;Армянскийдрам
1000;23.02.2011;80.4889;Армянскийдрам
1000;22.02.2011;80.1289;Армянскийдрам
1000;19.02.2011;80.4136;Армянскийдрам
1000;18.02.2011;80.3757;Армянскийдрам
1000;17.02.2011;80.4549;Армянскийдрам
1000;16.02.2011;80.4865;Армянскийдрам
1000;15.02.2011;80.3248;Армянскийдрам
1000;12.02.2011;80.4942;Армянскийдрам
1000;11.02.2011;80.7013;Армянскийдрам
1000;10.02.2011;80.7190;Армянскийдрам
1000;09.02.2011;80.3157;Армянскийдрам
1000;08.02.2011;80.4958;Армянскийдрам
1000;05.02.2011;80.6128;Армянскийдрам
1000;04.02.2011;80.2211;Армянскийдрам
1000;03.02.2011;80.4647;Армянскийдрам
1000;02.02.2011;81.3329;Армянскийдрам
1000;01.02.2011;81.9857;Армянскийдрам
1000;29.01.2011;81.6210;Армянскийдрам
1000;28.01.2011;82.0852;Армянскийдрам
1000;27.01.2011;81.6933;Армянскийдрам
1000;26.01.2011;81.7416;Армянскийдрам
1000;25.01.2011;81.4505;Армянскийдрам
1000;22.01.2011;81.6823;Армянскийдрам
1000;21.01.2011;81.0213;Армянскийдрам
1000;20.01.2011;81.0467;Армянскийдрам
1000;19.01.2011;81.6838;Армянскийдрам
1000;18.01.2011;82.2367;Армянскийдрам
1000;15.01.2011;81.9591;Армянскийдрам
1000;14.01.2011;82.5699;Армянскийдрам
1000;13.01.2011;83.4559;Армянскийдрам
1000;12.01.2011;84.2022;Армянскийдрам
1000;01.01.2011;83.7833;Армянскийдрам
1000;31.12.2010;84.1322;Армянскийдрам
1000;30.12.2010;83.8073;Армянскийдрам
1000;29.12.2010;83.7400;Армянскийдрам
1000;28.12.2010;84.2310;Армянскийдрам
1000;25.12.2010;85.1749;Армянскийдрам
1000;24.12.2010;85.2150;Армянскийдрам
1000;23.12.2010;85.7465;Армянскийдрам
1000;22.12.2010;85.8067;Армянскийдрам
1000;21.12.2010;85.4850;Армянскийдрам
1000;18.12.2010;84.7188;Армянскийдрам
1000;17.12.2010;84.9525;Армянскийдрам
1000;16.12.2010;84.9790;Армянскийдрам
1000;15.12.2010;85.7593;Армянскийдрам
1000;14.12.2010;86.1941;Армянскийдрам
1000;11.12.2010;86.0820;Армянскийдрам
1000;10.12.2010;86.4243;Армянскийдрам
1000;09.12.2010;87.1492;Армянскийдрам
1000;08.12.2010;87.0957;Армянскийдрам
1000;07.12.2010;87.2711;Армянскийдрам
1000;04.12.2010;87.2081;Армянскийдрам
1000;03.12.2010;87.4527;Армянскийдрам
1000;02.12.2010;87.7420;Армянскийдрам
1000;01.12.2010;87.4017;Армянскийдрам
1000;30.11.2010;87.3252;Армянскийдрам
1000;27.11.2010;87.4586;Армянскийдрам
1000;26.11.2010;86.7800;Армянскийдрам
1000;25.11.2010;86.5640;Армянскийдрам
1000;24.11.2010;86.4846;Армянскийдрам
1000;23.11.2010;85.9778;Армянскийдрам
1000;20.11.2010;86.0890;Армянскийдрам
1000;19.11.2010;86.7869;Армянскийдрам
1000;18.11.2010;86.9589;Армянскийдрам
1000;17.11.2010;85.9682;Армянскийдрам
1000;16.11.2010;85.1399;Армянскийдрам
1000;14.11.2010;85.0797;Армянскийдрам
1000;13.11.2010;84.7136;Армянскийдрам
1000;12.11.2010;83.5337;Армянскийдрам
1000;11.11.2010;85.0797;Армянскийдрам
1000;10.11.2010;85.5473;Армянскийдрам
1000;09.11.2010;85.3857;Армянскийдрам
1000;04.11.2010;86.1930;Армянскийдрам
1000;03.11.2010;86.2580;Армянскийдрам
1000;02.11.2010;86.2011;Армянскийдрам
1000;30.10.2010;86.2244;Армянскийдрам
1000;29.10.2010;85.5749;Армянскийдрам
1000;28.10.2010;85.2669;Армянскийдрам
1000;27.10.2010;84.5619;Армянскийдрам
1000;26.10.2010;84.0773;Армянскийдрам
1000;23.10.2010;84.7747;Армянскийдрам
1000;22.10.2010;85.3744;Армянскийдрам
1000;21.10.2010;85.4280;Армянскийдрам
1000;20.10.2010;84.3692;Армянскийдрам
1000;19.10.2010;84.7881;Армянскийдрам
1000;16.10.2010;83.5626;Армянскийдрам
1000;15.10.2010;82.9127;Армянскийдрам
1000;14.10.2010;83.5119;Армянскийдрам
1000;13.10.2010;83.2562;Армянскийдрам
1000;12.10.2010;82.5791;Армянскийдрам
1000;09.10.2010;83.0794;Армянскийдрам
1000;08.10.2010;82.3150;Армянскийдрам
1000;07.10.2010;83.0935;Армянскийдрам
1000;06.10.2010;84.4858;Армянскийдрам
1000;05.10.2010;84.6523;Армянскийдрам
1000;02.10.2010;84.6308;Армянскийдрам
1000;01.10.2010;84.6397;Армянскийдрам
1000;30.09.2010;83.9862;Армянскийдрам
1000;29.09.2010;84.3011;Армянскийдрам
1000;28.09.2010;84.3884;Армянскийдрам
1000;25.09.2010;85.3738;Армянскийдрам
1000;24.09.2010;85.5258;Армянскийдрам
1000;23.09.2010;85.2341;Армянскийдрам
1000;22.09.2010;85.5648;Армянскийдрам
1000;21.09.2010;85.2881;Армянскийдрам
1000;18.09.2010;85.3332;Армянскийдрам
1000;17.09.2010;85.3433;Армянскийдрам
1000;16.09.2010;84.6268;Армянскийдрам
1000;15.09.2010;84.5865;Армянскийдрам
1000;14.09.2010;84.5264;Армянскийдрам
1000;11.09.2010;84.9311;Армянскийдрам
1000;10.09.2010;84.6030;Армянскийдрам
1000;09.09.2010;84.6807;Армянскийдрам
1000;08.09.2010;84.4283;Армянскийдрам
1000;07.09.2010;83.6583;Армянскийдрам
1000;04.09.2010;83.7441;Армянскийдрам
1000;03.09.2010;83.8983;Армянскийдрам
1000;02.09.2010;84.3261;Армянскийдрам
1000;01.09.2010;84.9158;Армянскийдрам
1000;31.08.2010;84.0110;Армянскийдрам
1000;28.08.2010;83.9286;Армянскийдрам
1000;27.08.2010;83.7573;Армянскийдрам
1000;26.08.2010;84.0702;Армянскийдрам
1000;25.08.2010;83.9752;Армянскийдрам
1000;24.08.2010;83.9619;Армянскийдрам
1000;21.08.2010;83.4174;Армянскийдрам
1000;20.08.2010;82.9506;Армянскийдрам
1000;19.08.2010;82.7347;Армянскийдрам
1000;18.08.2010;82.8610;Армянскийдрам
1000;17.08.2010;83.0473;Армянскийдрам
1000;14.08.2010;82.7190;Армянскийдрам
1000;13.08.2010;82.8552;Армянскийдрам
1000;12.08.2010;82.0788;Армянскийдрам
1000;11.08.2010;82.0886;Армянскийдрам
1000;10.08.2010;81.8069;Армянскийдрам
1000;07.08.2010;81.7853;Армянскийдрам
1000;06.08.2010;81.4269;Армянскийдрам
1000;05.08.2010;81.2428;Армянскийдрам
